,srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,Dataset
212,2945850,1,2,110018,233,233,131,0,0,110058,2017-07-03,2017-07-03,2018-03-06,4388,2018-03-13,14.759680585927784
213,2969739,2,7,500004,233,233,131,0,0,500039,2017-11-23,2017-11-15,2018-03-11,4477,2018-03-15,12.274834639818883
214,2957549,2,2,110018,233,233,228,0,0,121002,2018-02-21,2017-09-06,2018-03-08,4550,2018-03-20,12.043904492587856
215,2995918,0,21,110015,233,233,131,2,0,221004,2017-11-23,2017-10-18,2018-03-19,4580,2018-03-22,14.224257026691493
216,2987728,1,7,500004,233,233,228,2,0,533006,2018-01-30,2017-09-15,2018-03-16,4474,2018-03-23,11.803488371420555
217,2993810,11,1,400059,308,233,131,0,0,400601,2017-08-13,2017-08-13,2018-03-18,4015,2018-03-26,15.615104714764728
218,3047098,2,2,110018,308,233,131,0,0,110018,2017-10-15,2017-10-11,2018-04-02,4091,2018-04-04,12.309722766752598
219,3025845,1,23,400001,233,233,131,0,0,400604,2017-05-23,2017-05-23,2018-03-27,4398,2018-04-06,9.679919052491833
220,3027054,8,27,110034,233,233,131,2,0,342007,2017-10-11,2017-10-12,2018-03-27,4388,2018-04-03,14.782821190079654
221,3045240,1,23,400001,233,233,131,0,0,400078,2017-09-11,2017-09-04,2018-04-02,4398,2018-04-07,10.053341770855372
222,2975768,0,21,110015,233,233,131,1,0,171001,2017-10-05,2017-09-21,2018-03-13,4580,2018-04-09,11.991906633095063
223,3003143,0,22,400104,233,245,131,2,0,390011,2017-06-13,2017-05-05,2018-03-21,4581,2018-03-24,13.2159597979978
224,3060784,2,2,110018,233,245,131,0,0,110059,2017-05-01,2017-05-01,2018-04-06,4091,2018-04-07,10.611323527476369
225,3019566,0,21,110015,201,201,131,4,0,173025,2017-09-07,2017-09-05,2018-03-26,4441,2018-04-06,15.834535040363985
226,2993847,2,2,110018,233,233,228,0,0,110052,2018-01-18,2017-11-25,2018-03-18,4550,2018-04-08,10.331179126702558
227,2885039,14,11,641012,201,201,228,4,0,682307,2018-01-23,2017-10-01,2018-02-19,4498,2018-02-22,25.014975005045734
228,2835438,2,2,110018,233,233,131,0,0,110016,2017-08-23,2017-07-29,2018-02-03,4091,2018-02-12,13.162381996363822
229,2907019,15,1,400059,233,233,131,2,0,140406,2017-09-05,2017-09-05,2018-02-25,4390,2018-02-28,20.502686645740994
230,2900265,2,17,800001,233,233,131,0,0,800001,2018-01-13,2017-12-02,2018-02-23,4409,2018-02-28,16.640165839938845
231,2934819,0,22,400104,233,233,131,2,0,395009,2017-10-06,2017-09-24,2018-03-03,4581,2018-03-13,15.261057610306331
232,2992557,0,17,800001,233,233,131,1,0,828116,2017-08-19,2017-08-17,2018-03-17,4538,2018-03-19,13.493863449283936
233,3056446,1,27,110034,233,233,228,0,0,201310,2017-09-08,2017-06-23,2018-04-05,4388,2018-04-07,11.471301597486228
234,3038189,1,25,560037,233,233,228,0,0,560011,2018-03-26,2017-07-04,2018-03-30,4460,2018-04-12,11.99029700800322
235,3004678,0,21,110015,233,233,131,2,0,184101,2017-09-11,2017-09-05,2018-03-21,4580,2018-03-27,13.320310055207534
236,2818786,1,3,560011,233,233,131,0,0,560037,2017-08-21,2017-08-13,2018-01-30,4460,2018-02-01,6.607595995620296
237,3036064,10,24,110092,233,233,131,2,0,844101,2017-02-23,2017-02-20,2018-03-29,4150,2018-04-10,22.8208148576711
238,3059022,0,22,400104,233,233,131,0,0,380005,2017-04-15,2017-04-12,2018-04-05,4581,2018-04-14,9.698862442083994
239,3066039,2,2,110018,233,233,131,0,0,122001,2016-05-03,2016-04-30,2018-04-08,4094,2018-04-12,11.830220144621258
240,2830233,0,21,110015,233,233,131,2,0,324001,2017-07-20,2017-04-08,2018-02-01,4580,2018-02-05,14.678378675296187
241,2850432,2,9,411016,233,233,131,0,0,411028,2017-07-31,2017-05-06,2018-02-07,4548,2018-02-09,14.244113955891503
242,2892190,2,9,411016,233,233,131,2,0,422101,2017-03-28,2017-03-28,2018-02-21,4548,2018-02-21,17.630358605786586
243,2957280,1,3,560011,233,233,228,0,0,560045,2018-02-10,2017-05-29,2018-03-08,4460,2018-03-15,8.323358059574103
244,2993689,0,7,500004,233,233,131,1,0,517502,2017-04-28,2017-04-28,2018-03-18,4403,2018-03-21,11.705014948548225
245,2990094,12,2,110018,233,233,228,2,0,144001,2018-03-01,2017-08-16,2018-03-17,4092,2018-03-19,18.255723844409
246,2995056,1,23,400001,233,233,131,2,0,395006,2016-09-05,2017-02-10,2018-03-19,4398,2018-03-26,13.61677211359609
247,2975194,10,7,500004,233,233,131,2,0,522001,2018-02-24,2018-02-24,2018-03-13,4479,2018-04-01,17.594120516182542
248,3057908,9,3,560011,233,233,131,0,0,560093,2018-01-17,2018-01-16,2018-04-05,4469,2018-04-10,9.080010043264576
249,2874094,0,2,110018,233,245,131,0,0,110066,2018-01-11,2018-01-09,2018-02-15,4147,2018-02-20,11.428116491197853
250,2851137,14,2,110018,233,233,228,0,0,122002,2018-01-22,2017-07-21,2018-02-08,4150,2018-02-11,12.071103841831533
251,2931007,0,21,110015,233,233,131,1,0,122050,2017-06-28,2017-06-27,2018-03-02,4580,2018-03-09,12.926737672149534
252,2971306,2,2,110018,308,233,131,0,0,122002,2016-04-08,2016-03-30,2018-03-12,4091,2018-03-16,13.60460699710196
253,3072421,0,21,110015,308,233,131,0,0,110063,2017-04-19,2017-04-18,2018-04-10,4580,2018-04-12,7.780796753906356
254,2861501,0,22,400104,233,233,131,0,0,421201,2017-10-06,2017-10-01,2018-02-11,4581,2018-02-15,12.02224570844954
255,2876935,2,3,560011,233,233,131,0,0,560060,2017-04-30,2017-04-29,2018-02-16,4461,2018-02-19,12.254737993160765
256,2892111,0,4,600024,233,233,228,0,0,600045,2018-01-12,2017-03-12,2018-02-21,4490,2018-03-09,9.259281369179604
257,2833665,1,2,110018,233,233,131,0,0,121001,2018-01-09,2017-05-01,2018-02-03,4388,2018-02-07,12.3724516835763
258,2865675,8,8,700064,201,233,131,3,0,713217,2017-10-30,2017-10-27,2018-02-13,4499,2018-02-13,17.570994034697534
259,2880953,2,1,400059,233,233,131,2,0,422002,2017-04-05,2017-04-05,2018-02-17,4545,2018-02-19,16.319491518452296
260,3052594,0,21,110015,201,233,228,3,0,124146,2018-03-18,2017-07-08,2018-04-04,4580,2018-04-08,12.213002641251494
261,3066119,0,22,400104,233,233,131,2,0,395007,2017-05-29,2017-05-26,2018-04-08,4581,2018-04-14,11.778357635980768
262,2842946,0,8,700064,233,233,131,0,0,700046,2017-12-22,2017-12-13,2018-02-06,4508,2018-02-09,11.034917987533673
263,2908231,0,22,400104,233,233,131,2,0,421305,2017-04-06,2017-04-05,2018-02-26,4581,2018-02-27,15.597560301204306
264,3016688,0,21,110015,233,233,131,2,0,123101,2017-07-20,2017-07-17,2018-03-25,4580,2018-03-28,10.490148638646211
265,2830355,1,6,160059,233,233,228,2,0,134107,2018-01-08,2017-02-09,2018-02-02,4437,2018-02-07,11.865340783527213
266,2848358,12,6,160059,233,233,131,1,0,143001,2017-10-18,2017-10-17,2018-02-07,4435,2018-02-13,15.359567043438084
267,2818824,0,21,110015,201,233,131,3,0,173213,2018-01-01,2017-12-22,2018-01-30,4673,2018-02-09,15.658774833912545
268,2842438,2,2,110018,233,233,228,0,0,122001,2017-08-20,2016-01-23,2018-02-05,4091,2018-02-12,13.036663183607368
269,2859630,0,22,400104,233,233,131,2,0,360005,2017-08-04,2017-08-03,2018-02-10,4581,2018-02-15,14.217015131989125
270,2946038,2,7,500004,233,233,228,0,0,500072,2018-02-14,2016-10-29,2018-03-06,4477,2018-03-14,12.177229336428152
271,2979500,0,21,110015,233,233,131,0,0,110095,2017-09-02,2016-10-26,2018-03-14,4580,2018-03-17,9.963254007967699
272,2848271,0,3,560011,233,233,131,0,0,560001,2017-04-17,2017-04-15,2018-02-07,4467,2018-02-09,11.173226885626395
273,2843549,2,8,700064,233,233,131,0,0,700157,2018-01-03,2017-06-24,2018-02-06,4500,2018-02-09,14.695463346622196
274,2862613,2,1,400059,233,233,131,0,0,400081,2017-06-22,2017-06-22,2018-02-12,4545,2018-02-20,11.772980733062829
275,2880618,2,1,400059,233,233,131,0,0,421302,2017-09-13,2017-09-12,2018-02-17,4545,2018-02-20,12.762926985102453
276,2902421,0,21,110015,233,233,131,2,0,303108,2017-04-11,2017-04-09,2018-02-23,4580,2018-02-28,15.666855413756576
277,2866791,0,8,700064,201,233,131,3,0,733202,2017-09-22,2017-09-09,2018-02-13,4508,2018-02-20,18.089133458167982
278,2897488,12,8,700064,233,233,131,2,0,781022,2018-01-20,2017-10-25,2018-02-22,4502,2018-02-26,21.406270939706825
279,2959935,0,21,110015,233,233,131,2,0,324007,2016-11-30,2016-11-29,2018-03-09,4580,2018-03-14,15.13317746935937
280,2947560,2,6,160059,233,233,131,2,0,134109,2017-08-06,2017-06-16,2018-03-06,4549,2018-03-10,14.52714209006716
281,2987209,1,8,700064,233,233,131,0,0,700084,2017-06-03,2017-06-01,2018-03-16,4499,2018-03-18,12.430985229049726
282,3009301,1,23,400001,308,233,131,0,0,400607,2017-04-07,2017-04-07,2018-03-22,4398,2018-04-05,10.85810683651032
283,2979823,1,25,560037,233,233,228,0,0,600029,2017-07-20,2017-01-02,2018-03-14,4460,2018-04-07,10.674785606775655
284,3067125,0,21,110015,308,233,131,0,0,110025,2017-07-22,2017-07-21,2018-04-09,4580,2018-04-17,7.794328323992942
285,3032262,2,3,560011,233,245,131,0,0,560045,2017-01-21,2016-10-16,2018-03-28,4461,2018-03-31,9.980197249656287
286,2931222,8,23,400001,233,233,131,2,0,440032,2017-10-21,2017-10-20,2018-03-03,4398,2018-03-07,16.634158354884924
287,2868023,0,21,110015,233,233,228,2,0,322001,2017-12-17,2016-10-19,2018-02-14,4580,2018-02-16,14.231071940344957
288,2906957,2,3,560011,233,233,131,2,0,570002,2017-06-26,2017-06-25,2018-02-25,4461,2018-03-05,15.079962572074939
289,2967296,0,3,560011,233,233,131,0,0,560095,2016-06-20,2016-06-14,2018-03-10,4467,2018-03-13,9.493854259368701
290,3014033,0,22,400104,233,245,131,2,0,395007,2017-05-10,2017-05-05,2018-03-24,4581,2018-03-27,11.985426871057516
291,3016573,1,23,400001,233,245,228,2,0,395007,2018-02-28,2018-02-17,2018-03-25,4398,2018-03-27,13.018724583868922
292,2937458,1,12,302006,308,233,228,2,0,313001,2018-02-14,2017-02-06,2018-03-03,4407,2018-03-09,15.824392322103323
293,2926936,2,2,110018,233,233,228,2,0,121102,2017-10-29,2017-08-16,2018-03-01,4550,2018-03-07,14.559760848807482
294,2847547,0,22,400104,233,245,131,0,0,380005,2018-01-20,2017-09-28,2018-02-07,4581,2018-02-11,12.779809925534456
295,2923129,0,3,560011,233,233,131,0,0,560016,2017-04-10,2017-03-01,2018-02-28,4467,2018-03-04,9.464600200629196
296,2941797,1,2,110018,201,233,228,4,0,193123,2018-01-17,2017-02-12,2018-03-05,4388,2018-03-08,17.220856867862075
297,3036981,0,21,110015,233,233,131,0,0,122001,2017-04-09,2017-04-07,2018-03-29,4580,2018-04-04,8.217590493988363
298,2825024,0,21,110015,233,233,131,0,0,110009,2016-07-29,2016-07-28,2018-01-31,4580,2018-02-06,10.829990683033039
299,2862465,2,2,110018,233,233,228,0,0,121006,2018-01-19,2017-10-16,2018-02-12,4550,2018-02-17,11.303557449586462
300,2879407,0,22,400104,233,233,131,0,0,380007,2017-07-24,2017-07-21,2018-02-17,4581,2018-02-19,12.086869840012032
301,2840356,0,22,400104,233,233,131,0,0,382340,2017-08-08,2017-04-07,2018-02-05,4581,2018-02-20,11.800256309629649
302,2872341,1,2,110018,233,233,131,0,0,110019,2017-02-12,2017-02-12,2018-02-15,4388,2018-02-19,11.752942270974549
303,2901319,0,21,110015,201,233,131,4,0,250501,2017-10-02,2017-09-29,2018-02-23,4580,2018-02-26,15.890682855772074
304,2953078,1,2,110018,233,233,228,0,0,201306,2018-01-12,2017-08-22,2018-03-07,4388,2018-03-08,11.88117819060519
305,2946604,0,7,500004,233,233,131,1,0,502296,2018-01-06,2017-11-30,2018-03-06,4403,2018-03-10,11.234692303066002
306,2939519,1,2,110018,233,233,228,0,0,110009,2018-02-13,2018-03-17,2018-03-05,4550,2018-03-08,10.777732976115075
307,2939674,2,1,400059,233,233,131,0,0,400604,2017-07-09,2017-07-09,2018-03-05,4010,2018-03-10,16.82257361890901
308,2934432,0,21,110015,233,233,131,0,0,121002,2016-06-24,2016-06-22,2018-03-03,4580,2018-03-16,11.300551566396772
309,2890006,11,1,400059,233,233,131,0,0,400612,2017-04-13,2017-04-13,2018-02-20,4015,2018-03-17,17.124869274294138
310,2988777,0,7,500004,233,233,131,2,0,520011,2017-10-18,2017-10-15,2018-03-16,4403,2018-03-20,12.205273258780975
311,3027182,6,2,110018,233,233,228,0,0,122015,2017-05-18,2016-08-13,2018-03-27,4148,2018-03-31,14.289024669919874
312,3006385,4,2,110018,233,233,228,0,0,401303,2018-03-06,2018-02-08,2018-03-22,5138,2018-03-30,10.904845866711227
313,3049927,8,27,110034,233,233,131,0,0,302012,2017-10-21,2017-10-19,2018-04-03,4388,2018-04-07,10.872171303273818
314,3061337,2,8,700064,233,233,228,0,0,700141,2018-02-15,2018-02-15,2018-04-06,4511,2018-04-10,12.909454270265682
315,3074283,12,2,110018,233,233,131,0,0,226003,2018-03-12,2018-03-12,2018-04-11,4092,2018-04-18,13.005916904773834
316,2838925,1,6,160059,233,233,228,2,0,147001,2017-11-11,2017-05-30,2018-02-04,4437,2018-02-08,11.229973326003057
317,2851282,2,8,700064,233,233,131,0,0,700034,2017-12-27,2017-12-27,2018-02-08,4500,2018-02-17,15.083309830522072
318,2961151,8,10,226010,233,233,131,0,0,226018,2017-11-24,2017-11-24,2018-03-09,4444,2018-03-16,12.784017060586464
319,3049238,0,26,560066,233,233,131,0,0,600119,2017-07-24,2017-01-23,2018-04-03,5001,2018-04-06,9.837836731965822
320,3040835,1,25,560037,233,233,228,2,0,570011,2018-02-17,2017-06-20,2018-03-31,4460,2018-04-12,11.727463563193764
321,2979830,0,7,500004,233,233,131,0,0,500081,2018-03-12,2018-03-07,2018-03-14,4403,2018-03-19,9.291162115628104
322,3052750,0,8,700064,233,233,131,1,0,751030,2017-04-12,2017-04-11,2018-04-04,4508,2018-04-09,12.65844111480929
323,2827540,1,2,110018,233,233,228,0,0,110008,2017-07-05,2017-06-25,2018-02-01,4388,2018-02-03,9.834107900793533
324,2852841,4,2,110018,233,233,131,0,0,700003,2018-01-09,2017-12-30,2018-02-08,4017,2018-02-16,16.56482421725314
325,2985777,14,24,110092,233,233,131,2,0,412207,2017-07-29,2017-07-24,2018-03-15,4150,2018-03-22,15.725655433718519
326,2919197,6,1,400059,233,233,131,2,0,410206,2016-09-18,2016-09-11,2018-02-27,4011,2018-03-21,16.45307168185965
327,3048854,2,2,110018,233,233,131,1,0,122504,2018-01-31,2017-08-07,2018-04-03,4550,2018-04-08,12.047219016869203
328,2863147,1,1,400059,201,233,228,4,0,458226,2017-11-26,2017-06-07,2018-02-12,4388,2018-02-13,17.14565436483071
329,2991575,4,2,110018,233,245,228,0,0,560029,2017-09-08,2017-06-09,2018-03-17,5138,2018-03-21,12.33248850989288
330,2858676,0,3,560011,233,233,131,0,0,560037,2017-06-29,2017-06-29,2018-02-10,4467,2018-02-13,9.593729746272166
331,2993836,1,17,800001,233,233,228,2,0,842001,2017-11-11,2017-11-10,2018-03-18,4370,2018-03-19,19.901951523292638
332,2880697,2,3,560011,233,245,228,0,0,560037,2017-07-03,2016-12-23,2018-02-17,4469,2018-02-19,11.311578223345903
333,2884060,0,7,500004,233,0,131,0,0,500072,2017-12-22,2017-03-01,2018-02-18,4403,2018-02-21,10.31648398025762
334,2897458,2,3,560011,233,233,228,2,0,583104,2018-01-27,2018-01-14,2018-02-22,4461,2018-03-01,16.09498040847607
335,3071520,0,21,110015,233,233,131,0,0,110085,2017-05-22,2017-05-20,2018-04-10,4580,2018-04-15,7.017358076964495
336,3063673,1,27,110034,233,233,228,0,0,122001,2017-08-02,2017-08-01,2018-04-07,4388,2018-04-14,10.16464369417819
337,2835406,1,2,110018,233,233,228,0,0,110078,2018-01-03,2016-06-20,2018-02-03,4388,2018-02-05,10.708485637837793
338,2820666,0,21,110015,233,233,131,0,0,121003,2017-08-14,2018-02-17,2018-01-30,4580,2018-02-07,9.215569218873746
339,2824518,0,17,800001,233,233,131,1,0,821305,2017-08-17,2017-08-14,2018-01-31,4538,2018-02-06,13.540552870582276
340,2835880,1,7,500004,233,233,228,1,0,501101,2018-01-18,2017-02-16,2018-02-03,4474,2018-02-10,11.363537814369804
341,2844210,0,22,400104,233,233,131,0,0,380058,2017-07-31,2017-07-29,2018-02-06,4581,2018-02-13,12.203861530272139
342,2883704,0,4,600024,233,233,131,2,0,625002,2017-03-14,2017-03-08,2018-02-18,4490,2018-02-21,11.737842669543497
343,2872428,11,1,400059,233,233,131,0,0,400078,2017-05-20,2017-05-14,2018-02-15,4015,2018-02-21,15.965158159301039
344,2865124,1,12,302006,201,233,228,4,0,326001,2018-01-28,2017-09-08,2018-02-12,4407,2018-02-22,17.27894276591797
345,2900531,14,9,411016,233,233,131,0,0,411035,2017-05-18,2017-05-18,2018-02-23,4027,2018-02-24,12.397522643579237
346,2912950,0,3,560011,308,233,131,0,0,560048,2018-01-31,2017-08-26,2018-02-27,4467,2018-02-28,11.614252510564567
347,2941724,0,8,700064,233,233,131,0,0,700102,2018-02-10,2017-12-08,2018-03-05,4508,2018-03-09,11.591677196569142
348,2895816,6,9,411016,233,233,131,0,0,411045,2018-02-09,2017-12-16,2018-02-22,4030,2018-03-05,12.750509816548494
349,2969757,0,22,400104,233,233,131,1,0,394185,2017-12-15,2017-12-13,2018-03-11,4581,2018-03-13,14.165110047211991
350,2977332,1,6,160059,233,233,228,1,0,142001,2017-12-22,2017-12-20,2018-03-13,4437,2018-03-16,10.494628014844944
351,2981638,0,17,800001,233,233,131,1,0,826001,2017-08-15,2017-08-11,2018-03-15,4410,2018-03-19,14.324367994343076
352,2982787,1,7,500004,233,233,228,0,0,500056,2018-01-02,2017-07-06,2018-03-15,4474,2018-03-26,7.868588759645207
353,3009625,6,1,400059,233,233,228,2,0,452016,2017-08-21,2017-06-29,2018-03-23,4011,2018-03-24,14.690804435455453
354,3039932,0,21,110015,233,233,131,2,0,140401,2017-03-11,2017-02-22,2018-03-30,4580,2018-04-05,10.312123587543729
355,3051149,2,5,380009,233,233,228,0,0,380052,2017-04-27,2017-02-15,2018-04-03,4546,2018-04-07,10.772216097470716
356,3014850,14,24,110092,233,233,228,0,0,110029,2018-02-13,2017-09-06,2018-03-24,4150,2018-03-27,10.522711089401582
357,2990497,1,25,560037,233,245,131,0,0,560102,2017-07-15,2017-07-15,2018-03-17,4460,2018-03-20,11.82924043719752
358,2987641,1,23,400001,233,245,131,1,0,362266,2018-01-30,2016-11-26,2018-03-16,4398,2018-03-22,14.324657217229863
359,2967063,5,1,400059,233,233,228,0,0,122002,2018-01-04,2017-12-20,2018-03-10,4011,2018-03-17,15.97297446002817
360,3005014,0,21,110015,233,233,131,2,0,247667,2017-08-16,2017-08-14,2018-03-21,4580,2018-03-23,12.846362857876619
361,3001049,1,2,110018,233,233,228,2,0,248007,2017-12-29,2017-12-22,2018-03-20,4388,2018-03-24,13.530858171581631
362,2862495,0,8,700064,233,233,131,0,0,700009,2017-11-14,2017-11-13,2018-02-12,4508,2018-02-24,10.363297582255466
363,2961996,2,2,110018,233,233,228,0,0,121001,2017-12-18,2017-12-15,2018-03-10,4091,2018-03-13,13.063943754597702
364,2837146,2,3,560011,233,233,131,2,0,570027,2016-10-10,2016-10-09,2018-02-03,4461,2018-02-08,15.877777707453372
365,2858820,2,9,411016,233,233,131,0,0,411062,2017-07-27,2017-06-15,2018-02-10,4548,2018-02-13,13.3017778003134
366,2872598,1,8,700064,233,233,228,2,0,711204,2017-07-31,2017-06-24,2018-02-15,4499,2018-02-26,13.581426468319016
367,2960434,1,25,560037,233,245,131,0,0,560095,2017-05-19,2017-05-06,2018-03-09,4460,2018-03-17,10.450563445399505
368,3006839,12,1,400059,233,233,131,1,0,364003,2017-10-21,2017-10-26,2018-03-22,4018,2018-03-26,18.573251807114247
369,2945455,0,8,700064,233,233,131,0,0,700025,2017-08-11,2017-08-09,2018-03-06,4508,2018-03-08,11.57780143301615
370,2901000,2,1,400059,233,233,131,0,0,400606,2017-11-26,2017-11-26,2018-02-23,4010,2018-03-03,15.729967290540303
371,2866075,0,22,400104,233,233,131,2,0,416416,2017-03-06,2017-03-02,2018-02-13,4581,2018-02-17,16.1668742636177
372,2940217,2,2,110018,308,233,228,0,0,122018,2018-01-29,2017-01-05,2018-03-05,4091,2018-03-16,15.332658681474667
373,2998020,20,21,110015,233,233,131,2,0,125001,2017-08-08,2016-04-08,2018-03-19,4580,2018-03-22,12.313142551285821
374,2998020,0,21,110015,233,233,131,2,0,125001,2017-08-08,2017-08-03,2018-03-19,4580,2018-03-22,11.876835971305578
375,2862759,0,21,110015,233,233,131,0,0,122001,2018-01-02,2017-12-08,2018-02-12,4580,2018-03-17,10.112928840856977
376,2828629,2,5,380009,233,233,131,2,0,364002,2017-08-16,2017-08-11,2018-02-01,4546,2018-02-05,16.315676623851193
377,2859832,7,2,110018,233,233,131,0,0,110059,2017-05-11,2017-05-11,2018-02-10,4388,2018-02-13,12.222635562029593
378,2890686,0,21,110015,201,233,131,4,0,272002,2018-01-03,2017-12-30,2018-02-20,4580,2018-02-26,16.28426096992704
379,2947815,6,7,500004,233,233,228,0,0,500091,2017-06-13,2017-05-12,2018-03-06,4540,2018-03-12,10.19187057725884
380,2951196,0,22,400104,233,233,131,2,0,389001,2017-10-30,2017-10-27,2018-03-07,4581,2018-03-10,14.529186870311097
381,2971437,2,1,400059,233,233,131,0,0,400064,2017-12-07,2017-12-04,2018-03-12,4545,2018-03-17,11.91278046865449
382,2983481,4,2,110018,233,233,131,0,0,302001,2018-03-06,2018-02-26,2018-03-15,5138,2018-03-23,11.06254623837577
383,3000020,0,22,400104,308,233,131,0,0,400016,2017-08-05,2017-08-02,2018-03-20,4581,2018-03-27,10.928420825229123
384,3050792,0,26,560066,233,233,131,0,0,560005,2017-06-17,2016-07-12,2018-04-03,5001,2018-04-08,9.266874335207493
385,3073568,18,1,400059,233,233,131,0,0,400101,2017-10-10,2017-09-27,2018-04-10,4392,2018-04-13,15.036987940896609
386,2825567,0,22,400104,233,245,131,0,0,380015,2016-06-03,2017-05-30,2018-01-31,4581,2018-02-05,12.150460589087523
387,2871743,0,3,560011,233,245,131,0,0,560076,2017-12-22,2017-12-20,2018-02-14,4467,2018-02-24,8.849198617477876
388,2869219,0,11,641012,201,201,131,4,0,670693,2017-10-20,2017-10-06,2018-02-14,4495,2018-02-22,14.15308759521344
389,2858347,0,22,400104,233,233,131,0,0,400034,2017-12-22,2017-12-21,2018-02-10,4581,2018-02-14,11.356714982007292
390,2886287,1,10,226010,233,233,228,0,0,226012,2017-06-05,2017-06-03,2018-02-19,4444,2018-02-22,11.50877568263338
391,2855602,12,5,380009,233,233,131,2,0,391760,2017-12-26,2017-12-26,2018-02-09,4034,2018-02-14,17.31646575383198
392,2919899,14,10,226010,201,233,131,4,0,209721,2018-01-18,2018-01-08,2018-02-27,4425,2018-03-06,24.60432726864346
393,2887701,0,17,800001,233,233,131,0,0,800013,2017-03-11,2017-03-09,2018-02-19,4538,2018-02-23,12.537453943945257
